AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Pressure,Altitude,Q,I,J,K,Timestamp
0.06,-0.08,-0.99,-0.43,-0.18,-0.43,166541,104338,149080,982.58,258.49,0.98,0.05,0.02,-0.18,491027
0.06,-0.08,-0.99,0.24,-0.06,-0.37,166550,104342,149100,982.58,258.49,0.98,0.05,0.02,-0.18,491052
0.06,-0.08,-1,0.55,-0.12,-0.12,166524,104365,149124,982.58,258.49,0.98,0.05,0.02,-0.18,491077
0.06,-0.09,-0.99,-0.18,-0.06,-0.24,166540,104346,149123,982.58,258.49,0.98,0.05,0.02,-0.18,491102
0.06,-0.08,-0.99,-0.79,0.43,-0.37,166533,104333,149122,982.46,259.52,0.98,0.05,0.02,-0.18,491127
0.07,-0.08,-0.99,-0.91,0.06,-0.49,166519,104352,149087,982.62,258.15,0.98,0.05,0.02,-0.18,491152
0.06,-0.09,-1.01,-0.91,0.91,-0.37,166537,104360,149133,982.46,259.52,0.98,0.05,0.02,-0.18,491177
0.07,-0.08,-1,-1.65,0.37,-0.18,166534,104349,149139,982.5,259.17,0.98,0.05,0.02,-0.18,491202
0.06,-0.08,-0.98,-1.71,0.61,-0.37,166525,104329,149122,982.46,259.52,0.98,0.05,0.02,-0.18,491227
0.07,-0.08,-1,-0.49,0.18,-0.18,166525,104355,149134,982.58,258.49,0.98,0.05,0.02,-0.18,491252
0.06,-0.08,-0.99,-0.79,-0.12,-0.49,166487,104368,149137,982.58,258.49,0.98,0.05,0.02,-0.18,491277
0.06,-0.08,-0.99,-0.79,-0.12,-0.43,166527,104350,149093,982.5,259.17,0.98,0.05,0.02,-0.18,491302
0.06,-0.09,-1,-0.91,0.06,-0.3,166547,104333,149127,982.5,259.17,0.98,0.05,0.02,-0.18,491327
0.06,-0.08,-0.99,-0.91,0.18,-0.3,166545,104312,149106,982.5,259.17,0.98,0.05,0.02,-0.18,491352
0.06,-0.08,-0.99,-0.55,0.18,-0.37,166529,104330,149120,982.46,259.52,0.98,0.05,0.02,-0.18,491377
0.06,-0.08,-0.99,-1.16,0.06,-0.49,166524,104312,149100,982.5,259.17,0.98,0.05,0.02,-0.18,491402
0.06,-0.08,-0.99,-0.73,0.37,-0.37,166531,104321,149104,982.46,259.52,0.98,0.05,0.02,-0.18,491427
0.06,-0.08,-0.99,-1.22,0.55,-0.24,166529,104340,149140,982.5,259.17,0.98,0.05,0.02,-0.18,491452
0.07,-0.08,-0.99,-0.91,0.3,-0.12,166524,104342,149135,982.5,259.17,0.98,0.04,0.02,-0.18,491477
0.06,-0.08,-0.99,-0.67,0.06,-0.12,166516,104361,149089,982.5,259.17,0.98,0.04,0.02,-0.18,491502
0.06,-0.08,-0.99,-0.55,-0.18,-0.24,166512,104354,149092,982.5,259.17,0.98,0.05,0.02,-0.18,491527
0.06,-0.08,-0.99,-0.91,0,-0.18,166537,104349,149081,982.5,259.17,0.98,0.05,0.02,-0.18,491552
0.06,-0.08,-0.99,-0.91,0.06,-0.24,166521,104365,149162,982.5,259.17,0.98,0.05,0.02,-0.18,491577
0.06,-0.08,-0.99,-0.91,-0.18,-0.37,166536,104319,149109,982.62,258.15,0.98,0.04,0.02,-0.18,491602
0.06,-0.08,-0.99,-0.49,-0.37,-0.37,166550,104384,149148,982.62,258.15,0.98,0.04,0.02,-0.18,491627
0.06,-0.08,-0.99,-0.37,0,-0.24,166540,104358,149095,982.46,259.52,0.98,0.04,0.02,-0.18,491652
0.06,-0.08,-0.99,-0.3,0.12,-0.12,166543,104342,149095,982.5,259.17,0.98,0.04,0.02,-0.18,491677
0.07,-0.08,-0.99,-0.18,0.06,-0.12,166528,104319,149094,982.5,259.17,0.98,0.05,0.02,-0.18,491702
0.06,-0.08,-0.99,-0.43,-0.18,-0.37,166516,104306,149095,982.46,259.52,0.98,0.05,0.02,-0.18,491727
0.06,-0.08,-0.99,-0.91,0,-0.3,166518,104362,149120,982.62,258.15,0.98,0.05,0.02,-0.18,491752
0.06,-0.08,-0.99,-1.1,0.18,-0.43,166542,104321,149117,982.46,259.52,0.98,0.05,0.02,-0.18,491777
0.06,-0.08,-0.99,-1.4,0.18,-0.3,166526,104327,149162,982.58,258.49,0.98,0.05,0.02,-0.18,491802
0.07,-0.08,-0.99,-1.4,0.06,-0.55,166500,104344,149120,982.46,259.52,0.98,0.04,0.02,-0.18,491827
0.06,-0.08,-0.99,-0.85,-0.24,-0.67,166524,104323,149084,982.5,259.17,0.98,0.04,0.02,-0.18,491852
0.06,-0.08,-0.99,-0.73,-0.49,-0.55,166529,104299,149119,982.58,258.49,0.98,0.04,0.02,-0.18,491877
0.05,-0.07,-0.99,-1.16,0.43,-0.18,166513,104306,149110,982.46,259.52,0.98,0.04,0.02,-0.18,491902
0.07,-0.08,-1,-1.4,1.04,-0.12,166505,104326,149105,982.58,258.49,0.98,0.04,0.02,-0.18,491927
0.06,-0.08,-1,-1.59,0.55,-0.67,166510,104290,149120,982.58,258.49,0.98,0.04,0.02,-0.18,491952
0.06,-0.07,-1,-0.61,0.85,0.06,166513,104318,149088,982.46,259.52,0.98,0.04,0.02,-0.18,491977
0.07,-0.08,-1,-0.37,0.37,-0.12,166517,104366,149082,982.58,258.49,0.98,0.04,0.02,-0.18,492002
0.06,-0.06,-1,0.06,-0.43,-0.67,166519,104341,149101,982.58,258.49,0.98,0.04,0.02,-0.18,492027
0.06,-0.09,-1,0.73,0.3,0.12,166516,104307,149164,982.66,257.81,0.98,0.04,0.02,-0.18,492052
0.06,-0.09,-0.99,-0.3,-0.43,-0.06,166516,104364,149062,982.54,258.83,0.98,0.04,0.02,-0.18,492077
0.07,-0.07,-0.99,-0.12,0.18,0.3,166536,104320,149118,982.42,259.86,0.98,0.04,0.02,-0.18,492102
0.07,-0.09,-1,-0.06,-0.12,0.06,166521,104317,149149,982.42,259.86,0.98,0.05,0.02,-0.18,492127
0.06,-0.08,-0.99,-0.49,0.06,-0.18,166516,104339,149121,982.54,258.83,0.98,0.04,0.02,-0.18,492152
0.05,-0.08,-0.97,-1.83,0.49,-0.49,166494,104344,149105,982.54,258.83,0.98,0.04,0.02,-0.18,492177
0.36,0.01,-0.92,-0.12,1.52,-0.98,166537,104327,149064,982.5,259.17,0.98,0.04,0.05,-0.19,492202
0.08,-0.1,-0.98,0.98,-1.89,-0.85,166526,104353,149116,982.54,258.83,0.98,0.04,0.05,-0.18,492227
0.05,-0.08,-0.94,-0.98,0.67,0.06,166544,104366,149135,982.54,258.83,0.98,0.04,0.04,-0.18,492252
0.07,-0.07,-1.01,-0.3,-0.24,-0.43,166555,104351,149129,982.5,259.17,0.98,0.04,0.04,-0.18,492277
0.06,-0.08,-0.99,0,-0.3,-0.24,166547,104346,149120,982.5,259.17,0.98,0.04,0.04,-0.18,492302
0.07,-0.09,-1,-0.37,-0.43,-0.24,166531,104334,149110,982.62,258.15,0.98,0.05,0.03,-0.18,492327
0.06,-0.08,-0.99,-0.24,-0.85,-0.43,166539,104369,149104,982.46,259.52,0.98,0.05,0.03,-0.18,492352
0.06,-0.1,-0.99,0.18,-0.79,-0.43,166550,104328,149085,982.46,259.52,0.98,0.05,0.03,-0.18,492377
0.06,-0.08,-0.99,0.12,-0.79,-0.37,166540,104341,149122,982.58,258.49,0.98,0.05,0.03,-0.18,492402
0.07,-0.09,-1,0.43,-0.61,-0.24,166512,104340,149105,982.58,258.49,0.98,0.05,0.03,-0.18,492427
0.03,-0.08,-0.99,-0.43,0.37,-0.3,166552,104351,149107,982.58,258.49,0.98,0.05,0.03,-0.18,492452
0.06,-0.09,-1,-1.89,1.52,-0.3,166537,104329,149109,982.46,259.52,0.98,0.05,0.02,-0.18,492477
0.08,-0.08,-0.98,-2.74,1.59,-0.24,166527,104350,149103,982.58,258.49,0.98,0.05,0.03,-0.18,492502
0.06,-0.06,-1,-0.43,-0.85,-0.79,166531,104330,149103,982.46,259.52,0.98,0.04,0.03,-0.18,492527
0.03,-0.08,-1,0.49,0.06,-0.18,166538,104396,149095,982.58,258.49,0.98,0.04,0.02,-0.18,492552
0.05,-0.06,-0.98,-0.98,-0.12,-0.61,166533,104304,149118,982.58,258.49,0.98,0.04,0.02,-0.18,492577
0.07,-0.08,-1,-0.91,0.67,-0.24,166528,104356,149110,982.41,259.94,0.98,0.04,0.02,-0.18,492602
0.08,-0.06,-0.99,-0.61,-0.06,-0.55,166536,104343,149089,982.46,259.52,0.98,0.04,0.03,-0.18,492627
0.05,-0.1,-0.99,-1.77,0.24,-0.18,166545,104331,149102,982.41,259.94,0.98,0.04,0.02,-0.18,492652
0.07,-0.09,-0.99,-3.48,1.77,-0.43,166551,104344,149083,982.58,258.49,0.98,0.04,0.02,-0.18,492677
0.06,-0.07,-0.99,-2.2,1.1,-0.85,166549,104355,149124,982.46,259.52,0.98,0.04,0.03,-0.18,492702
0.07,-0.08,-0.99,-0.43,-0.06,-0.37,166548,104295,149160,982.58,258.49,0.98,0.04,0.03,-0.18,492727
0.07,-0.08,-1,-0.67,0.12,-0.43,166546,104316,149126,982.58,258.49,0.98,0.04,0.03,-0.18,492752
0.07,-0.07,-0.97,-0.85,0.55,-0.61,166521,104350,149070,982.58,258.49,0.98,0.04,0.03,-0.18,492777
0.07,-0.08,-1,-0.24,-0.49,-0.3,166516,104305,149152,982.7,257.47,0.98,0.04,0.03,-0.18,492802
0.06,-0.09,-1,-0.49,0,-0.43,166538,104317,149144,982.46,259.52,0.98,0.04,0.03,-0.18,492827
0.07,-0.08,-0.99,-1.4,0.43,0,166536,104354,149100,982.58,258.49,0.98,0.04,0.03,-0.18,492852
0.06,-0.08,-0.99,-0.67,0,-0.37,166529,104344,149118,982.46,259.52,0.98,0.04,0.03,-0.18,492877
0.07,-0.08,-1,-0.79,0.12,-0.18,166531,104294,149115,982.58,258.49,0.98,0.04,0.03,-0.18,492902
0.06,-0.08,-0.99,-0.91,0,-0.37,166521,104323,149117,982.46,259.52,0.98,0.04,0.03,-0.18,492927
0.06,-0.08,-0.99,-1.16,0.37,-0.61,166519,104342,149093,982.46,259.52,0.98,0.04,0.03,-0.18,492952
0.06,-0.08,-1,-1.71,0.43,-0.61,166517,104306,149128,982.58,258.49,0.98,0.04,0.02,-0.18,492977
0.07,-0.08,-0.99,-2.07,0.79,-0.85,166579,104315,149067,982.46,259.52,0.98,0.04,0.03,-0.18,493002
0.06,-0.08,-0.99,-2.01,0.85,-0.73,166514,104311,149109,982.58,258.49,0.98,0.04,0.03,-0.18,493027
0.06,-0.08,-0.99,-2.01,0.85,-0.61,166544,104336,149115,982.58,258.49,0.98,0.04,0.03,-0.18,493052
0.07,-0.07,-0.99,-1.89,0.91,-0.24,166525,104332,149093,982.46,259.52,0.98,0.04,0.03,-0.18,493077
0.07,-0.07,-0.99,-0.85,0.49,-0.67,166510,104322,149108,982.46,259.52,0.98,0.04,0.03,-0.18,493102
0.06,-0.07,-0.99,-0.49,-0.18,-0.18,166521,104308,149125,982.58,258.49,0.98,0.04,0.03,-0.18,493127
0.06,-0.08,-1,-0.12,-0.3,-0.06,166526,104320,149103,982.58,258.49,0.98,0.04,0.03,-0.18,493152
0.07,-0.08,-0.99,-0.37,-0.24,-0.3,166517,104286,149095,982.46,259.52,0.98,0.04,0.03,-0.18,493177
0.07,-0.08,-1,-0.91,0.18,-0.24,166499,104330,149075,982.58,258.49,0.98,0.04,0.03,-0.18,493202
0.06,-0.08,-1,-1.1,0.3,-0.37,166525,104301,149124,982.5,259.17,0.98,0.04,0.03,-0.18,493227
0.06,-0.07,-0.99,-1.16,0.61,-0.37,166512,104329,149046,982.58,258.49,0.98,0.04,0.03,-0.18,493252
0.07,-0.07,-0.99,-1.34,0.3,-0.24,166518,104297,149079,982.46,259.52,0.98,0.04,0.03,-0.18,493277
0.07,-0.07,-0.99,-0.98,0,-0.24,166494,104323,149086,982.46,259.52,0.98,0.04,0.03,-0.18,493302
0.06,-0.08,-0.99,-0.37,-0.12,-0.18,166530,104270,149095,982.46,259.52,0.98,0.04,0.03,-0.18,493327
0.07,-0.08,-0.99,-0.98,0.18,-0.18,166486,104311,149071,982.62,258.15,0.98,0.04,0.03,-0.18,493352
0.07,-0.07,-1,-0.55,-0.24,-0.24,166517,104310,149085,982.62,258.15,0.98,0.04,0.03,-0.18,493377
0.07,-0.08,-0.99,-0.55,-0.06,-0.24,166517,104315,149081,982.5,259.17,0.98,0.04,0.03,-0.18,493402
0.06,-0.08,-0.99,-0.91,0.12,-0.12,166497,104274,149125,982.46,259.52,0.98,0.04,0.03,-0.18,493427
0.07,-0.07,-0.99,-0.98,0.06,-0.18,166484,104310,149117,982.5,259.17,0.98,0.04,0.03,-0.18,493452
0.07,-0.08,-0.99,-0.43,-0.18,-0.37,166511,104267,149086,982.46,259.52,0.98,0.04,0.03,-0.18,493477
0.06,-0.07,-1,-0.37,-0.06,-0.24,166519,104270,149078,982.62,258.15,0.98,0.04,0.03,-0.18,493502
0.06,-0.08,-0.99,-0.55,0.24,-0.37,166498,104323,149109,982.5,259.17,0.98,0.04,0.03,-0.18,493527
0.07,-0.07,-0.99,-0.85,0.37,-0.37,166508,104299,149076,982.5,259.17,0.98,0.04,0.03,-0.18,493552
0.06,-0.07,-1,-0.43,0.18,-0.24,166507,104269,149106,982.62,258.15,0.98,0.04,0.03,-0.18,493577
0.07,-0.07,-0.99,-0.43,0,-0.18,166508,104287,149106,982.46,259.52,0.98,0.04,0.03,-0.18,493602
0.07,-0.07,-0.99,-0.06,-0.24,-0.18,166501,104280,149080,982.5,259.17,0.98,0.04,0.03,-0.18,493627
0.07,-0.07,-0.99,0,-0.43,-0.3,166509,104307,149049,982.5,259.17,0.98,0.04,0.03,-0.18,493652
0.06,-0.08,-0.99,0.3,-0.37,-0.3,166507,104298,149093,982.46,259.52,0.98,0.04,0.03,-0.18,493677
0.06,-0.08,-0.99,0.18,-0.43,-0.12,166512,104283,149106,982.62,258.15,0.98,0.04,0.03,-0.18,493702
0.06,-0.08,-0.99,-0.37,0,-0.3,166488,104327,149096,982.58,258.49,0.98,0.04,0.03,-0.18,493727
0.06,-0.08,-0.99,-1.34,0.37,-0.3,166516,104312,149128,982.5,259.17,0.98,0.04,0.03,-0.18,493752
0.07,-0.07,-1,-0.91,0.06,-0.3,166519,104291,149109,982.58,258.49,0.98,0.04,0.03,-0.18,493777
0.07,-0.07,-0.99,-0.06,-0.3,-0.06,166474,104283,149106,982.58,258.49,0.98,0.04,0.03,-0.18,493802
0.07,-0.08,-0.99,-0.12,-0.37,-0.12,166528,104304,149053,982.5,259.17,0.98,0.04,0.03,-0.18,493827
0.06,-0.07,-1,-0.37,-0.24,-0.37,166505,104331,149116,982.62,258.15,0.98,0.04,0.03,-0.18,493852
0.07,-0.08,-0.99,-0.3,-0.06,-0.37,166491,104300,149133,982.62,258.15,0.98,0.04,0.03,-0.18,493877
0.07,-0.08,-1,-0.43,-0.18,-0.37,166510,104324,149072,982.46,259.52,0.98,0.04,0.03,-0.18,493902
0.07,-0.08,-0.99,-0.18,-0.12,-0.24,166522,104306,149133,982.46,259.52,0.98,0.04,0.03,-0.18,493927
0.07,-0.07,-1,0.3,-0.37,-0.06,166504,104325,149081,982.62,258.15,0.98,0.04,0.03,-0.18,493952
0.06,-0.07,-0.98,0.67,-0.24,-0.12,166520,104321,149117,982.62,258.15,0.98,0.04,0.03,-0.18,493977
0.06,-0.08,-0.99,1.28,-1.28,-0.18,166510,104312,149138,982.46,259.52,0.98,0.04,0.02,-0.18,494002
0.05,-0.09,-1,-0.12,-0.06,-0.12,166509,104330,149118,982.58,258.49,0.98,0.04,0.02,-0.18,494027
0.07,-0.08,-0.99,-1.22,0.43,-0.18,166520,104349,149086,982.58,258.49,0.98,0.04,0.02,-0.18,494052
0.06,-0.08,-1,-0.55,0.06,-0.24,166534,104328,149100,982.58,258.49,0.98,0.04,0.02,-0.18,494077
0.07,-0.08,-0.99,-0.61,0.18,-0.3,166535,104322,149166,982.58,258.49,0.98,0.04,0.02,-0.18,494102
0.06,-0.08,-0.99,-0.98,0.18,-0.24,166527,104310,149103,982.46,259.52,0.98,0.04,0.02,-0.18,494127
0.07,-0.08,-0.99,-0.67,0.12,-0.12,166512,104364,149102,982.53,258.92,0.98,0.04,0.02,-0.18,494152
0.06,-0.08,-1,-0.37,-0.12,-0.12,166509,104344,149120,982.58,258.49,0.98,0.04,0.02,-0.18,494177
0.06,-0.08,-0.99,0.06,-0.18,-0.06,166502,104308,149085,982.58,258.49,0.98,0.04,0.02,-0.18,494202
0.06,-0.08,-0.99,-0.61,-0.06,0,166510,104330,149077,982.58,258.49,0.98,0.04,0.02,-0.18,494227
0.06,-0.08,-0.99,-0.43,-0.06,-0.3,166483,104326,149127,982.58,258.49,0.98,0.04,0.02,-0.18,494252
0.07,-0.09,-0.99,-0.49,0.3,-0.3,166513,104342,149067,982.46,259.52,0.98,0.04,0.02,-0.18,494277
0.06,-0.08,-0.99,-0.85,0.12,-0.12,166532,104330,149143,982.62,258.15,0.98,0.04,0.02,-0.18,494302
0.07,-0.08,-1,0.49,-0.12,-0.24,166490,104336,149082,982.58,258.49,0.98,0.04,0.02,-0.18,494327
0.07,-0.08,-0.99,0.12,-0.18,-0.24,166508,104306,149077,982.58,258.49,0.98,0.04,0.02,-0.18,494352
0.1,-0.08,-1.03,-0.43,0.43,-0.49,166538,104334,149045,982.58,258.49,0.98,0.05,0.03,-0.18,494377
0.07,-0.08,-0.99,0.73,-0.55,-0.24,166497,104342,149085,982.46,259.52,0.98,0.05,0.03,-0.18,494402
0.06,-0.08,-0.99,0.37,-0.91,0.06,166511,104328,149065,982.46,259.52,0.98,0.05,0.03,-0.18,494427
0.06,-0.08,-1,0.18,-0.61,-0.3,166518,104315,149111,982.58,258.49,0.98,0.05,0.03,-0.18,494452
0.06,-0.09,-0.99,-0.49,-0.24,-0.18,166501,104330,149105,982.46,259.52,0.98,0.05,0.03,-0.18,494477
0.07,-0.08,-0.99,-0.49,-0.12,-0.18,166520,104330,149085,982.41,259.94,0.98,0.05,0.03,-0.18,494502
0.06,-0.08,-0.99,-0.55,-0.3,-0.24,166541,104346,149080,982.46,259.52,0.98,0.05,0.02,-0.18,494527
0.06,-0.08,-0.99,-1.16,0.06,-0.3,166544,104352,149136,982.46,259.52,0.98,0.05,0.02,-0.18,494552
0.07,-0.07,-1,-0.85,0,-0.43,166523,104377,149106,982.53,258.92,0.98,0.04,0.02,-0.18,494577
0.05,-0.08,-0.98,-0.43,-0.12,-0.98,166520,104324,149113,982.46,259.52,0.98,0.05,0.02,-0.18,494602
0.06,-0.08,-1,-1.4,0.18,0,166511,104319,149091,982.58,258.49,0.98,0.04,0.02,-0.18,494627
0.07,-0.08,-0.99,-0.85,0.18,-0.43,166551,104360,149153,982.58,258.49,0.98,0.04,0.02,-0.18,494652
0.06,-0.08,-1,-0.79,0,-0.43,166527,104359,149116,982.46,259.52,0.98,0.04,0.02,-0.18,494677
0.06,-0.08,-1,-0.12,-0.12,-0.12,166532,104331,149117,982.58,258.49,0.98,0.04,0.02,-0.18,494702
0.06,-0.09,-1,-0.55,-0.12,-0.37,166546,104327,149099,982.46,259.52,0.98,0.05,0.02,-0.18,494727
0.06,-0.08,-1,-0.73,0.06,-0.18,166520,104355,149124,982.58,258.49,0.98,0.05,0.02,-0.18,494752
0.07,-0.07,-0.99,-0.85,-0.12,-0.12,166542,104322,149113,982.58,258.49,0.98,0.04,0.02,-0.18,494777
0.06,-0.09,-1,0,-0.24,-0.24,166497,104340,149143,982.46,259.52,0.98,0.05,0.02,-0.18,494802
0.06,-0.09,-1,-0.3,-0.12,-0.24,166522,104355,149114,982.46,259.52,0.98,0.05,0.02,-0.18,494827
0.07,-0.08,-0.99,-0.43,-0.24,0,166516,104364,149138,982.46,259.52,0.98,0.05,0.02,-0.18,494852
0.06,-0.08,-0.99,0,-0.06,-0.18,166526,104322,149070,982.34,260.54,0.98,0.05,0.02,-0.18,494877
0.07,-0.08,-0.99,-0.12,-0.37,-0.24,166529,104346,149095,982.5,259.17,0.98,0.05,0.02,-0.18,494902
0.06,-0.08,-1.01,0.06,-0.61,-0.18,166506,104371,149094,982.5,259.17,0.98,0.05,0.02,-0.18,494927
0.06,-0.08,-0.98,0.79,-0.79,0.06,166520,104328,149158,982.62,258.15,0.98,0.05,0.02,-0.18,494952
0.06,-0.1,-1.01,-0.79,0.55,-0.61,166540,104341,149119,982.46,259.52,0.98,0.05,0.02,-0.18,494977
0.06,-0.09,-1.01,-1.46,0.06,0.12,166522,104343,149101,982.46,259.52,0.98,0.05,0.02,-0.18,495002
0.06,-0.08,-0.97,-2.13,0.61,-0.49,166531,104396,149067,982.5,259.17,0.98,0.05,0.02,-0.18,495027
0.07,-0.08,-1.01,-1.4,0.3,-0.55,166532,104322,149118,982.5,259.17,0.98,0.05,0.02,-0.18,495052
0.06,-0.09,-0.98,-1.52,0.55,-0.37,166562,104374,149093,982.5,259.17,0.98,0.05,0.02,-0.18,495077
0.06,-0.08,-1,-1.4,0.55,-0.3,166540,104347,149119,982.62,258.15,0.98,0.05,0.02,-0.18,495102
0.06,-0.09,-1,-0.61,0.24,-0.55,166543,104314,149141,982.5,259.17,0.98,0.05,0.02,-0.18,495127
0.08,-0.08,-1,-1.46,0.73,-0.43,166533,104343,149174,982.5,259.17,0.98,0.05,0.03,-0.18,495152
0.07,-0.07,-0.98,-0.12,-0.49,-0.12,166531,104349,149109,982.5,259.17,0.98,0.04,0.03,-0.18,495177
0.06,-0.08,-0.99,0.73,-0.49,-0.3,166545,104345,149099,982.5,259.17,0.98,0.05,0.03,-0.18,495202
0.06,-0.08,-0.99,0.73,-0.91,-0.18,166537,104342,149138,982.5,259.17,0.98,0.05,0.02,-0.18,495227
0.07,-0.08,-1,0.12,-0.61,-0.06,166545,104359,149129,982.5,259.17,0.98,0.05,0.02,-0.18,495252
0.06,-0.08,-0.99,1.89,-1.4,-0.12,166535,104381,149124,982.62,258.15,0.98,0.05,0.02,-0.18,495277
0.05,-0.1,-0.99,-0.24,-0.43,-0.24,166528,104402,149100,982.54,258.83,0.98,0.05,0.02,-0.18,495302
0.06,-0.08,-0.99,-2.2,1.1,-0.55,166542,104363,149122,982.5,259.17,0.98,0.05,0.02,-0.18,495327
0.06,-0.08,-0.99,-1.71,0.67,-0.49,166515,104364,149080,982.38,260.2,0.98,0.05,0.02,-0.18,495352
0.06,-0.08,-1,-1.52,0.79,-0.61,166531,104370,149135,982.54,258.83,0.98,0.05,0.02,-0.18,495377
0.06,-0.08,-0.99,-2.56,1.16,-0.55,166520,104338,149080,982.54,258.83,0.98,0.05,0.02,-0.18,495402
0.07,-0.07,-1,-1.46,0.61,-0.61,166524,104349,149104,982.54,258.83,0.98,0.04,0.02,-0.18,495427
0.07,-0.07,-0.99,0.18,-0.43,-0.18,166522,104331,149116,982.54,258.83,0.98,0.04,0.02,-0.18,495452
0.06,-0.08,-0.98,0.24,-0.49,-0.18,166538,104340,149148,982.54,258.83,0.98,0.04,0.02,-0.18,495477
0.06,-0.08,-1,-0.3,-0.3,0,166532,104372,149105,982.54,258.83,0.98,0.04,0.02,-0.18,495502
0.06,-0.08,-0.99,-0.67,-0.12,-0.18,166535,104336,149138,982.54,258.83,0.98,0.04,0.02,-0.18,495527
0.06,-0.08,-0.99,-0.37,-0.06,-0.18,166549,104357,149089,982.54,258.83,0.98,0.05,0.02,-0.18,495552
0.06,-0.09,-0.99,-1.83,0.85,-0.37,166530,104315,149114,982.54,258.83,0.98,0.05,0.02,-0.18,495577
0.07,-0.07,-0.99,-1.59,0.55,-0.3,166516,104361,149109,982.54,258.83,0.98,0.04,0.02,-0.18,495602
0.07,-0.08,-1,-0.06,0,-0.3,166544,104307,149137,982.46,259.52,0.98,0.04,0.02,-0.18,495627
0.06,-0.09,-0.99,-0.61,0.12,-0.3,166511,104318,149138,982.42,259.86,0.98,0.05,0.02,-0.18,495652
0.06,-0.08,-1,-1.77,0.67,-0.43,166537,104327,149127,982.54,258.83,0.98,0.05,0.02,-0.18,495677
0.07,-0.07,-0.99,-1.04,0.43,-0.43,166508,104348,149125,982.54,258.83,0.98,0.04,0.02,-0.18,495702
0.06,-0.08,-0.99,-0.24,-0.12,-0.37,166519,104337,149089,982.42,259.86,0.98,0.04,0.02,-0.18,495727
0.06,-0.08,-0.99,-0.61,-0.12,-0.37,166513,104318,149103,982.66,257.81,0.98,0.04,0.02,-0.18,495752
0.06,-0.08,-1,-0.79,-0.06,-0.18,166527,104381,149109,982.54,258.83,0.98,0.04,0.02,-0.18,495777
0.06,-0.08,-1,-0.3,-0.24,-0.06,166520,104341,149129,982.54,258.83,0.98,0.04,0.02,-0.18,495802
0.07,-0.08,-1,0.61,-0.67,-0.12,166542,104321,149122,982.54,258.83,0.98,0.04,0.02,-0.18,495827
0.06,-0.08,-0.99,0.85,-0.91,0.06,166548,104339,149149,982.66,257.81,0.98,0.04,0.02,-0.18,495852
0.06,-0.09,-0.99,-0.18,-0.43,0.12,166526,104363,149071,982.42,259.86,0.98,0.05,0.02,-0.18,495877
0.06,-0.08,-1,-1.04,0.12,-0.18,166526,104323,149101,982.54,258.83,0.98,0.05,0.02,-0.18,495902
0.06,-0.08,-1,-1.16,0.37,-0.37,166540,104324,149105,982.54,258.83,0.98,0.05,0.02,-0.18,495927
0.06,-0.09,-0.99,-1.46,0.67,-0.43,166518,104364,149082,982.42,259.86,0.98,0.05,0.02,-0.18,495952
0.06,-0.08,-0.99,-1.71,0.55,-0.43,166531,104342,149073,982.54,258.83,0.98,0.05,0.02,-0.18,495977
0.07,-0.07,-1,-0.67,0.06,-0.43,166535,104346,149158,982.42,259.86,0.98,0.04,0.02,-0.18,496002
0.07,-0.08,-0.99,0.67,-0.61,-0.12,166534,104368,149100,982.54,258.83,0.98,0.04,0.02,-0.18,496027
0.06,-0.08,-0.99,0.85,-1.04,-0.18,166536,104395,149137,982.54,258.83,0.98,0.05,0.02,-0.18,496052
0.06,-0.09,-0.99,-0.18,-0.49,-0.06,166529,104358,149105,982.54,258.83,0.98,0.05,0.02,-0.18,496077
0.06,-0.08,-0.99,-0.85,0.06,-0.24,166523,104351,149061,982.54,258.83,0.98,0.05,0.02,-0.18,496102
0.06,-0.08,-1,-1.22,0.49,-0.37,166532,104335,149099,982.54,258.83,0.98,0.05,0.02,-0.18,496127
0.07,-0.08,-0.99,-1.59,0.49,-0.18,166544,104327,149122,982.54,258.83,0.98,0.05,0.02,-0.18,496152
0.06,-0.08,-1,-0.79,0.3,-0.3,166534,104350,149108,982.54,258.83,0.98,0.05,0.02,-0.18,496177
0.06,-0.08,-0.99,-0.43,-0.12,-0.24,166519,104354,149082,982.58,258.49,0.98,0.05,0.02,-0.18,496202
0.06,-0.08,-0.99,0,-0.61,-0.3,166517,104326,149191,982.54,258.83,0.98,0.04,0.02,-0.18,496227
0.06,-0.09,-0.99,0,-0.37,-0.06,166565,104330,149128,982.46,259.52,0.98,0.05,0.02,-0.18,496252
0.06,-0.08,-0.99,-0.91,0,-0.37,166544,104327,149129,982.58,258.49,0.98,0.05,0.02,-0.18,496277
0.06,-0.08,-0.99,-0.67,0.18,-0.37,166502,104342,149075,982.66,257.81,0.98,0.05,0.02,-0.18,496302
0.06,-0.08,-0.99,-1.1,0.37,-0.24,166554,104358,149118,982.42,259.86,0.98,0.05,0.02,-0.18,496327
0.06,-0.08,-1,-1.04,0.3,-0.24,166523,104326,149100,982.58,258.49,0.98,0.05,0.02,-0.18,496352
0.07,-0.08,-0.99,-0.61,0.06,-0.24,166515,104353,149066,982.54,258.83,0.98,0.04,0.02,-0.18,496377
0.06,-0.08,-0.99,-0.67,0.18,-0.43,166516,104347,149094,982.46,259.52,0.98,0.04,0.02,-0.18,496402
