state,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,rawMagX,rawMagY,rawMagZ,pressure,servoPosition,altitude,magX,magY,magZ,w,i,j,k,posX,posY,posZ,velX,velY,velZ,gpsLat,gpsLong,gpsAltAGL,gpsAltMSL,gpsVelN,gpsVelE,gpsVelD,epochTime,satellites,gpsLock,loopCount,timestamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.03,1.01,0.56,-0.46,0.06,-800000,-800000,-800000,1021.03,95,-64.6,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820672,-742352000,-231331,-196380,0,0,0,1715541913,0,0,31574,793003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.01,1,-0.38,0.51,0.01,-800000,-800000,-800000,1021.02,94,-64.47,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820672,-742352000,-231331,-196380,0,0,0,1715541913,0,0,31575,793028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,-0.02,0.99,-0.63,0.42,-0.03,-800000,-800000,-800000,1021.02,94,-64.47,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820672,-742352000,-231331,-196380,0,0,0,1715541913,0,0,31576,793053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.02,1.01,0.32,-0.49,0.03,-800000,-800000,-800000,1021.07,95,-64.89,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820672,-742352000,-231331,-196380,0,0,0,1715541913,0,0,31577,793078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.01,1.01,0.1,0.44,0.1,-800000,-800000,-800000,1021.05,93,-64.73,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820672,-742352000,-231331,-196380,0,0,0,1715541913,0,0,31578,793103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.01,1,-0.12,0.6,0.01,-800000,-800000,-800000,1021.05,92,-64.73,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820672,-742352000,-231331,-196380,0,0,0,1715541913,0,0,31579,793128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.01,0.99,-0.2,-0.31,-0.07,-800000,-800000,-800000,1021.03,96,-64.56,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820768,-742351936,-231729,-196778,0,0,0,1715541913,0,0,31580,793153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.01,1,0.04,-0.43,-0.06,-800000,-800000,-800000,1021,98,-64.35,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820768,-742351936,-231729,-196778,0,0,0,1715541913,0,0,31581,793178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.01,1.01,0.46,0.26,0.09,-800000,-800000,-800000,1021,95,-64.35,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820768,-742351936,-231729,-196778,0,0,0,1715541913,0,0,31582,793203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.01,1.01,0.06,0.47,0.01,-800000,-800000,-800000,1021.01,97,-64.4,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820768,-742351936,-231729,-196778,0,0,0,1715541913,0,0,31583,793228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0,0.99,-0.6,-0.14,-0.1,-800000,-800000,-800000,1021.01,95,-64.4,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820768,-742351936,-231729,-196778,0,0,0,1715541913,0,0,31584,793253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.01,1,0.04,-0.47,-0.07,-800000,-800000,-800000,1021.01,95,-64.41,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820768,-742351936,-231729,-196778,0,0,0,1715541913,0,0,31585,793278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.02,1.01,0.33,0.1,0.05,-800000,-800000,-800000,1021.02,94,-64.5,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820768,-742351936,-231729,-196778,0,0,0,1715541913,0,0,31586,793303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0,1.01,0.14,0.51,0.08,-800000,-800000,-800000,1021.02,93,-64.5,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820544,-742351808,-228410,-193459,0,0,0,1715541913,0,0,31587,793328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0,0.98,-0.44,0.01,-0.16,-800000,-800000,-800000,1021.02,95,-64.46,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820544,-742351808,-228410,-193459,0,0,0,1715541913,0,0,31588,793353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.01,0.99,-0.2,-0.3,-0.09,-800000,-800000,-800000,1021.03,97,-64.59,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820544,-742351808,-228410,-193459,0,0,0,1715541913,0,0,31589,793378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.02,1.02,0.51,0.11,0.09,-800000,-800000,-800000,1021.03,92,-64.59,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820544,-742351808,-228410,-193459,0,0,0,1715541913,0,0,31590,793403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.02,1.02,0.32,0.3,0.11,-800000,-800000,-800000,1021.04,94,-64.66,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820544,-742351808,-228410,-193459,0,0,0,1715541913,0,0,31591,793428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.01,0.98,-0.67,0.08,-0.01,-800000,-800000,-800000,1021.04,97,-64.66,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820544,-742351808,-228410,-193459,0,0,0,1715541913,0,0,31592,793453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.01,0.99,-0.36,-0.27,-0.17,-800000,-800000,-800000,1021.02,95,-64.45,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820544,-742351808,-228410,-193459,0,0,0,1715541913,0,0,31593,793478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.03,1.02,0.6,-0.08,0.04,-800000,-800000,-800000,1021,96,-64.28,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820544,-742351808,-228410,-193459,0,0,0,1715541913,0,0,31594,793503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,-0.02,0.99,-0.89,0.43,-0.06,-800000,-800000,-800000,1021,96,-64.28,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820544,-742351808,-228410,-193459,0,0,0,1715541913,0,0,31595,793528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.01,0.98,-0.61,0.17,-0.07,-800000,-800000,-800000,1021,93,-64.35,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820128,-742351744,-223678,-188727,0,0,0,1715541913,0,0,31596,793553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.03,1.01,0.56,-0.37,0.07,-800000,-800000,-800000,1021,96,-64.35,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820128,-742351744,-223678,-188727,0,0,0,1715541913,0,0,31597,793578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,0.03,1.02,0.67,-0.11,0.11,-800000,-800000,-800000,1020.98,93,-64.18,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820128,-742351744,-223678,-188727,0,0,0,1715541913,0,0,31598,793603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.01,0.99,-0.56,0.44,-0.05,-800000,-800000,-800000,1020.97,95,-64.1,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820128,-742351744,-223678,-188727,0,0,0,1715541913,0,0,31599,793628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,-0.02,0.98,-0.86,0.21,-0.08,-800000,-800000,-800000,1020.97,95,-64.1,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820128,-742351744,-223678,-188727,0,0,0,1715541913,0,0,31600,793653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.04,1.01,0.84,-0.4,0.01,-800000,-800000,-800000,1020.98,95,-64.16,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820128,-742351744,-223678,-188727,0,0,0,1715541913,0,0,31601,793678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.03,1.02,0.72,-0.12,0.09,-800000,-800000,-800000,1021.07,96,-64.92,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395820128,-742351744,-223678,-188727,0,0,0,1715541913,0,0,31602,793703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.02,0.99,-0.8,0.52,-0.04,-800000,-800000,-800000,1021.07,96,-64.92,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819904,-742351552,-218945,-183994,0,0,0,1715541914,0,0,31603,793728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.01,0.98,-0.69,0.29,-0.11,-800000,-800000,-800000,1021.02,94,-64.51,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819904,-742351552,-218945,-183994,0,0,0,1715541914,0,0,31604,793753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.04,1.01,0.62,-0.47,0.05,-800000,-800000,-800000,1021.02,94,-64.51,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819904,-742351552,-218945,-183994,0,0,0,1715541914,0,0,31605,793778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.03,1.02,0.85,-0.35,0.09,-800000,-800000,-800000,1021.02,94,-64.48,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819904,-742351552,-218945,-183994,0,0,0,1715541914,0,0,31606,793803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.01,0.99,-0.68,0.53,0.01,-800000,-800000,-800000,1021,97,-64.32,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819904,-742351552,-218945,-183994,0,0,0,1715541914,0,0,31607,793828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.02,0.99,-0.91,0.32,-0.08,-800000,-800000,-800000,1021,93,-64.32,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819904,-742351552,-218945,-183994,0,0,0,1715541914,0,0,31608,793853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.04,1.01,0.63,-0.48,0.05,-800000,-800000,-800000,1021.03,97,-64.53,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819904,-742351552,-218945,-183994,0,0,0,1715541914,0,0,31609,793878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0,1,-0.31,0.55,0.02,-800000,-800000,-800000,1021.01,93,-64.38,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819648,-742351360,-213872,-178922,0,0,0,1715541914,0,0,31610,793903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.02,0.99,-0.54,0.61,-0.01,-800000,-800000,-800000,1021.01,95,-64.38,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819648,-742351360,-213872,-178922,0,0,0,1715541914,0,0,31611,793928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,0.02,1,0.08,-0.48,-0.01,-800000,-800000,-800000,1021.05,96,-64.69,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819648,-742351360,-213872,-178922,0,0,0,1715541914,0,0,31612,793953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.03,1.01,0.32,-0.4,-0.01,-800000,-800000,-800000,1021.05,98,-64.69,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819648,-742351360,-213872,-178922,0,0,0,1715541914,0,0,31613,793978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.01,1.01,-0.09,0.53,0.01,-800000,-800000,-800000,1021.04,94,-64.63,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819648,-742351360,-213872,-178922,0,0,0,1715541914,0,0,31614,794003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0,1,-0.52,0.5,-0.03,-800000,-800000,-800000,1021.07,94,-64.9,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819648,-742351360,-213872,-178922,0,0,0,1715541914,0,0,31615,794028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.02,1,0.01,-0.35,-0.07,-800000,-800000,-800000,1021.07,96,-64.9,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819648,-742351360,-213872,-178922,0,0,0,1715541914,0,0,31616,794053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.03,1.01,0.48,-0.49,0.02,-800000,-800000,-800000,1020.99,95,-64.27,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819648,-742351360,-213872,-178922,0,0,0,1715541914,0,0,31617,794078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.01,1.01,0.13,0.47,0.05,-800000,-800000,-800000,1020.97,95,-64.1,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819648,-742351360,-213872,-178922,0,0,0,1715541914,0,0,31618,794103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.02,1,-0.51,0.49,-0.01,-800000,-800000,-800000,1020.97,97,-64.1,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819360,-742351232,-209507,-174556,0,0,0,1715541914,0,0,31619,794128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.02,1,0.04,-0.46,-0.08,-800000,-800000,-800000,1020.99,93,-64.26,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819360,-742351232,-209507,-174556,0,0,0,1715541914,0,0,31620,794153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.04,1.01,0.29,-0.49,-0.01,-800000,-800000,-800000,1020.99,97,-64.26,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819360,-742351232,-209507,-174556,0,0,0,1715541914,0,0,31621,794178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.01,1.01,-0.09,0.71,0.07,-800000,-800000,-800000,1020.99,96,-64.23,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819360,-742351232,-209507,-174556,0,0,0,1715541914,0,0,31622,794203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.01,1,-0.63,0.6,-0.01,-800000,-800000,-800000,1020.98,97,-64.19,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819360,-742351232,-209507,-174556,0,0,0,1715541914,0,0,31623,794228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.03,1,0.04,-0.38,-0.04,-800000,-800000,-800000,1020.98,94,-64.19,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819360,-742351232,-209507,-174556,0,0,0,1715541914,0,0,31624,794253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0,1.01,0.4,0.37,0.05,-800000,-800000,-800000,1020.98,96,-64.13,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819360,-742351232,-209507,-174556,0,0,0,1715541914,0,0,31625,794278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.01,1.01,-0.16,0.65,0.09,-800000,-800000,-800000,1021.02,97,-64.48,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819360,-742351232,-209507,-174556,0,0,0,1715541914,0,0,31626,794303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.01,0.99,-0.43,-0.29,-0.11,-800000,-800000,-800000,1021.02,99,-64.48,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819360,-742351232,-209507,-174556,0,0,0,1715541914,0,0,31627,794328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.03,1,0.31,-0.57,-0.04,-800000,-800000,-800000,1021.04,95,-64.63,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819168,-742351232,-206761,-171810,0,0,0,1715541914,0,0,31628,794353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0,1.02,0.18,0.37,0.04,-800000,-800000,-800000,1021.04,94,-64.63,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819168,-742351232,-206761,-171810,0,0,0,1715541914,0,0,31629,794378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.02,1.01,-0.45,0.63,0.08,-800000,-800000,-800000,1021.05,97,-64.71,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819168,-742351232,-206761,-171810,0,0,0,1715541914,0,0,31630,794403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,0.02,0.99,-0.1,-0.21,-0.08,-800000,-800000,-800000,1021.04,93,-64.66,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819168,-742351232,-206761,-171810,0,0,0,1715541914,0,0,31631,794428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.03,1,0.25,-0.32,0.02,-800000,-800000,-800000,1021.04,98,-64.66,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819168,-742351232,-206761,-171810,0,0,0,1715541914,0,0,31632,794453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.01,1.01,0.16,0.4,0.07,-800000,-800000,-800000,1021.02,94,-64.46,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819168,-742351232,-206761,-171810,0,0,0,1715541914,0,0,31633,794478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.01,1,-0.47,0.6,0.04,-800000,-800000,-800000,1021.04,97,-64.63,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819168,-742351232,-206761,-171810,0,0,0,1715541914,0,0,31634,794503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.01,0.99,-0.26,-0.37,-0.08,-800000,-800000,-800000,1021.04,96,-64.63,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819168,-742351232,-206761,-171810,0,0,0,1715541914,0,0,31635,794528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.03,1.01,0.43,-0.45,-0.02,-800000,-800000,-800000,1021.07,98,-64.88,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819168,-742351232,-206761,-171810,0,0,0,1715541914,0,0,31636,794553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0,1.02,0.17,0.4,0.09,-800000,-800000,-800000,1021.07,95,-64.88,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819168,-742351232,-206761,-171810,0,0,0,1715541914,0,0,31637,794578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.02,1,-0.46,0.57,-0.01,-800000,-800000,-800000,1021.06,96,-64.83,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819168,-742351232,-206761,-171810,0,0,0,1715541914,0,0,31638,794603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,0.02,0.99,-0.1,-0.39,-0.14,-800000,-800000,-800000,1021.06,93,-64.83,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819168,-742351232,-206761,-171810,0,0,0,1715541914,0,0,31639,794628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.03,1.01,-0.02,-0.53,-0.08,-800000,-800000,-800000,1021.06,96,-64.83,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819168,-742351232,-206761,-171810,0,0,0,1715541914,0,0,31640,794653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.01,1.02,0.53,0.47,0.12,-800000,-800000,-800000,1021.07,93,-64.92,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819168,-742351232,-206761,-171810,0,0,0,1715541914,0,0,31641,794678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.02,0.98,-0.77,-0.01,-0.13,-800000,-800000,-800000,1021.03,94,-64.59,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819168,-742351232,-206761,-171810,0,0,0,1715541914,0,0,31642,794703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,0.01,0.99,-0.67,-0.35,-0.14,-800000,-800000,-800000,1021.03,98,-64.59,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395819168,-742351232,-206761,-171810,0,0,0,1715541914,0,0,31643,794728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.03,1.02,1.29,-0.03,0.12,-800000,-800000,-800000,1021.05,97,-64.7,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395818592,-742350976,-197343,-162392,0,0,0,1715541915,0,0,31644,794753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0,1.02,0.51,0.6,0.1,-800000,-800000,-800000,1021.05,95,-64.7,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395818592,-742350976,-197343,-162392,0,0,0,1715541915,0,0,31645,794778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.01,0.98,-1.12,-0.24,-0.09,-800000,-800000,-800000,1021.02,96,-64.45,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395818592,-742350976,-197343,-162392,0,0,0,1715541915,0,0,31646,794803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,0.02,0.99,-0.23,-0.59,-0.08,-800000,-800000,-800000,1021.04,93,-64.62,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395818592,-742350976,-197343,-162392,0,0,0,1715541915,0,0,31647,794828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.03,1.02,1.03,0.12,0.18,-800000,-800000,-800000,1021.04,93,-64.62,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395818592,-742350976,-197343,-162392,0,0,0,1715541915,0,0,31648,794853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.01,1.02,0.59,0.53,0.04,-800000,-800000,-800000,1021.03,95,-64.6,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395818592,-742350976,-197343,-162392,0,0,0,1715541915,0,0,31649,794878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0,0.98,-0.88,-0.17,-0.15,-800000,-800000,-800000,1021.02,94,-64.49,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395818592,-742350976,-197343,-162392,0,0,0,1715541915,0,0,31650,794903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.02,0.99,-0.49,-0.59,-0.15,-800000,-800000,-800000,1021.02,96,-64.49,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395818496,-742350912,-195465,-160514,0,0,0,1715541915,0,0,31651,794928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,0.02,1.02,1.14,0.17,0.15,-800000,-800000,-800000,1021.06,96,-64.82,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395818496,-742350912,-195465,-160514,0,0,0,1715541915,0,0,31652,794953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.01,1.02,0.14,0.61,0.08,-800000,-800000,-800000,1021.06,98,-64.82,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395818496,-742350912,-195465,-160514,0,0,0,1715541915,0,0,31653,794978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0,0.98,-0.89,-0.33,-0.14,-800000,-800000,-800000,1020.99,95,-64.19,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395818496,-742350912,-195465,-160514,0,0,0,1715541915,0,0,31654,795003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,0.03,1,-0.12,-0.62,-0.1,-800000,-800000,-800000,1021.01,97,-64.38,-959352.38,-930457.13,-998044.13,0.06,-0.06,-1,0,0,0,0,0,0,0,395818496,-742350912,-195465,-160514,0,0,0,1715541915,0,0,31655,795028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
